Clock_Round,Service_Area,Bidder,bid_decision,prov_win_bid,prov_rank
3,Jammu & Kashmir,Qualcomm,No Bid,-,-
3,Delhi,Reliance,Bid,-,-
3,Mumbai,Reliance,Bid,-,-
3,Kolkata,Reliance,No Bid,-,-
3,Maharashtra,Reliance,Bid,-,-
3,Gujarat,Reliance,Bid,-,-
3,Andhra Pradesh,Reliance,Bid,-,-
3,Karnataka,Reliance,Bid,-,-
3,Tamil Nadu,Reliance,Bid,-,-
3,Kerala,Reliance,No Bid,-,-
3,Punjab,Reliance,No Bid,-,-
3,Haryana,Reliance,No Bid,-,-
3,Uttar Pradesh (East),Reliance,No Bid,-,-
3,Uttar Pradesh (West),Reliance,No Bid,-,-
3,Rajasthan,Reliance,No Bid,-,-
3,Madhya Pradesh,Reliance,No Bid,-,-
3,West Bengal,Reliance,No Bid,-,-
3,Himachal Pradesh,Reliance,No Bid,-,-
3,Bihar,Reliance,No Bid,-,-
3,Orissa,Reliance,No Bid,-,-
3,Assam,Reliance,No Bid,-,-
3,North East,Reliance,No Bid,-,-
3,Jammu & Kashmir,Reliance,No Bid,-,-
3,Delhi,Spice,Bid,-,-
3,Mumbai,Spice,Bid,-,-
3,Kolkata,Spice,No Bid,-,-
3,Maharashtra,Spice,No Bid,-,-
3,Gujarat,Spice,No Bid,-,-
3,Andhra Pradesh,Spice,No Bid,-,-
3,Karnataka,Spice,No Bid,-,-
3,Tamil Nadu,Spice,No Bid,-,-
3,Kerala,Spice,No Bid,-,-
3,Punjab,Spice,No Bid,-,-
3,Haryana,Spice,No Bid,-,-
3,Uttar Pradesh (East),Spice,No Bid,-,-
3,Uttar Pradesh (West),Spice,No Bid,-,-
3,Rajasthan,Spice,No Bid,-,-
3,Madhya Pradesh,Spice,No Bid,-,-
3,West Bengal,Spice,No Bid,-,-
3,Himachal Pradesh,Spice,No Bid,-,-
3,Bihar,Spice,No Bid,-,-
3,Orissa,Spice,No Bid,-,-
3,Assam,Spice,No Bid,-,-
3,North East,Spice,No Bid,-,-
3,Jammu & Kashmir,Spice,No Bid,-,-
3,Delhi,Tata,Bid,193.6,2
3,Mumbai,Tata,Bid,193.6,2
3,Kolkata,Tata,Bid,72.6,2
3,Maharashtra,Tata,Bid,193.6,2
3,Gujarat,Tata,Bid,193.6,2
3,Andhra Pradesh,Tata,Bid,193.6,2
3,Karnataka,Tata,Bid,193.6,2
3,Tamil Nadu,Tata,Bid,193.6,2
3,Kerala,Tata,Bid,69.3,2
3,Punjab,Tata,No Bid,-,-
3,Haryana,Tata,No Bid,-,-
3,Uttar Pradesh (East),Tata,No Bid,-,-
3,Uttar Pradesh (West),Tata,No Bid,-,-
3,Rajasthan,Tata,No Bid,-,-
3,Madhya Pradesh,Tata,No Bid,-,-
3,West Bengal,Tata,No Bid,-,-
3,Himachal Pradesh,Tata,No Bid,-,-
3,Bihar,Tata,No Bid,-,-
3,Orissa,Tata,No Bid,-,-
3,Assam,Tata,No Bid,-,-
3,North East,Tata,No Bid,-,-
3,Jammu & Kashmir,Tata,No Bid,-,-
3,Delhi,Tikona,No Bid,-,-
3,Mumbai,Tikona,No Bid,-,-
3,Kolkata,Tikona,Bid,-,-
3,Maharashtra,Tikona,No Bid,-,-
3,Gujarat,Tikona,No Bid,-,-
3,Andhra Pradesh,Tikona,Bid,-,-
3,Karnataka,Tikona,Bid,-,-
3,Tamil Nadu,Tikona,Bid,-,-
3,Kerala,Tikona,No Bid,-,-
3,Punjab,Tikona,Bid,-,-
3,Haryana,Tikona,No Bid,-,-
3,Uttar Pradesh (East),Tikona,No Bid,-,-
3,Uttar Pradesh (West),Tikona,Bid,-,-
3,Rajasthan,Tikona,No Bid,-,-
3,Madhya Pradesh,Tikona,No Bid,-,-
3,West Bengal,Tikona,No Bid,60,2
3,Himachal Pradesh,Tikona,No Bid,-,-
3,Bihar,Tikona,No Bid,-,-
3,Orissa,Tikona,No Bid,-,-
3,Assam,Tikona,No Bid,-,-
3,North East,Tikona,No Bid,-,-
3,Jammu & Kashmir,Tikona,No Bid,-,-
3,Delhi,Vodafone,Bid,-,-
3,Mumbai,Vodafone,No Bid,-,-
3,Kolkata,Vodafone,No Bid,-,-
3,Maharashtra,Vodafone,No Bid,-,-
3,Gujarat,Vodafone,No Bid,-,-
3,Andhra Pradesh,Vodafone,No Bid,-,-
3,Karnataka,Vodafone,Bid,-,-
3,Tamil Nadu,Vodafone,No Bid,-,-
3,Kerala,Vodafone,No Bid,-,-
3,Punjab,Vodafone,No Bid,-,-
3,Haryana,Vodafone,No Bid,-,-
3,Uttar Pradesh (East),Vodafone,No Bid,-,-
3,Uttar Pradesh (West),Vodafone,No Bid,-,-
3,Rajasthan,Vodafone,No Bid,-,-
3,Madhya Pradesh,Vodafone,No Bid,-,-
3,West Bengal,Vodafone,No Bid,-,-
3,Himachal Pradesh,Vodafone,No Bid,-,-
3,Bihar,Vodafone,No Bid,-,-
3,Orissa,Vodafone,No Bid,-,-
3,Assam,Vodafone,No Bid,-,-
3,North East,Vodafone,No Bid,-,-
3,Jammu & Kashmir,Vodafone,No Bid,-,-
4,Delhi,Aircel,Bid,-,-
4,Mumbai,Aircel,Bid,-,-
4,Kolkata,Aircel,Bid,-,-
4,Maharashtra,Aircel,Bid,-,-
4,Gujarat,Aircel,Bid,-,-
4,Andhra Pradesh,Aircel,Bid,-,-
4,Karnataka,Aircel,Bid,-,-
4,Tamil Nadu,Aircel,Bid,-,-
4,Kerala,Aircel,Bid,-,-
4,Punjab,Aircel,Bid,-,-
4,Haryana,Aircel,No Bid,-,-
4,Uttar Pradesh (East),Aircel,No Bid,-,-
4,Uttar Pradesh (West),Aircel,No Bid,-,-
4,Rajasthan,Aircel,No Bid,-,-
4,Madhya Pradesh,Aircel,No Bid,-,-
4,West Bengal,Aircel,No Bid,-,-
4,Himachal Pradesh,Aircel,No Bid,-,-
4,Bihar,Aircel,No Bid,-,-
4,Orissa,Aircel,No Bid,-,-
4,Assam,Aircel,No Bid,-,-
4,North East,Aircel,No Bid,-,-
4,Jammu & Kashmir,Aircel,No Bid,-,-
4,Delhi,Augere,No Bid,-,-
4,Mumbai,Augere,No Bid,-,-
4,Kolkata,Augere,No Bid,-,-
4,Maharashtra,Augere,No Bid,-,-
4,Gujarat,Augere,No Bid,-,-
4,Andhra Pradesh,Augere,No Bid,-,-
4,Karnataka,Augere,No Bid,-,-
4,Tamil Nadu,Augere,No Bid,-,-
4,Kerala,Augere,No Bid,-,-
4,Punjab,Augere,No Bid,-,-
4,Haryana,Augere,No Bid,-,-
4,Uttar Pradesh (East),Augere,No Bid,-,-
4,Uttar Pradesh (West),Augere,No Bid,-,-
4,Rajasthan,Augere,No Bid,-,-
4,Madhya Pradesh,Augere,No Bid,-,-
4,West Bengal,Augere,No Bid,-,-
4,Himachal Pradesh,Augere,No Bid,-,-
4,Bihar,Augere,No Bid,15,2
4,Orissa,Augere,No Bid,15,2
4,Assam,Augere,No Bid,-,-
4,North East,Augere,No Bid,-,-
4,Jammu & Kashmir,Augere,No Bid,-,-
4,Delhi,Bharti,Bid,212.96,2
4,Mumbai,Bharti,Bid,212.96,2
4,Kolkata,Bharti,Bid,79.86,2
4,Maharashtra,Bharti,Bid,212.96,2
4,Gujarat,Bharti,Bid,212.96,2
4,Andhra Pradesh,Bharti,Bid,212.96,2
4,Karnataka,Bharti,Bid,212.96,2
4,Tamil Nadu,Bharti,Bid,212.96,2
4,Kerala,Bharti,Bid,72.76,2
4,Punjab,Bharti,No Bid,-,-
4,Haryana,Bharti,No Bid,-,-
4,Uttar Pradesh (East),Bharti,No Bid,-,-
4,Uttar Pradesh (West),Bharti,No Bid,-,-
4,Rajasthan,Bharti,No Bid,-,-
4,Madhya Pradesh,Bharti,No Bid,-,-
4,West Bengal,Bharti,No Bid,-,-
4,Himachal Pradesh,Bharti,No Bid,-,-
4,Bihar,Bharti,No Bid,-,-
4,Orissa,Bharti,No Bid,-,-
4,Assam,Bharti,No Bid,-,-
4,North East,Bharti,No Bid,-,-
4,Jammu & Kashmir,Bharti,No Bid,-,-
4,Delhi,Idea,Bid,-,-
4,Mumbai,Idea,Bid,-,-
4,Kolkata,Idea,Bid,-,-
4,Maharashtra,Idea,Bid,-,-
4,Gujarat,Idea,No Bid,-,-
4,Andhra Pradesh,Idea,Bid,-,-
4,Karnataka,Idea,Bid,-,-
4,Tamil Nadu,Idea,Bid,-,-
4,Kerala,Idea,Bid,-,-
4,Punjab,Idea,Bid,-,-
4,Haryana,Idea,No Bid,-,-
4,Uttar Pradesh (East),Idea,Bid,-,-
4,Uttar Pradesh (West),Idea,Bid,-,-
4,Rajasthan,Idea,No Bid,-,-
4,Madhya Pradesh,Idea,No Bid,-,-
4,West Bengal,Idea,No Bid,-,-
4,Himachal Pradesh,Idea,No Bid,-,-
4,Bihar,Idea,No Bid,-,-
4,Orissa,Idea,No Bid,-,-
4,Assam,Idea,No Bid,-,-
4,North East,Idea,No Bid,-,-
4,Jammu & Kashmir,Idea,No Bid,-,-
4,Delhi,Infotel,Bid,212.96,1
4,Mumbai,Infotel,Bid,212.96,1
4,Kolkata,Infotel,Bid,79.86,1
4,Maharashtra,Infotel,Bid,212.96,1
4,Gujarat,Infotel,Bid,212.96,1
4,Andhra Pradesh,Infotel,Bid,212.96,1
4,Karnataka,Infotel,Bid,212.96,1
4,Tamil Nadu,Infotel,Bid,212.96,1
4,Kerala,Infotel,Bid,72.76,1
4,Punjab,Infotel,Bid,79.86,1
4,Haryana,Infotel,-,60,1
4,Uttar Pradesh (East),Infotel,Bid,64.26,1
4,Uttar Pradesh (West),Infotel,Bid,69.45,1
4,Rajasthan,Infotel,-,60,1
4,Madhya Pradesh,Infotel,Bid,61.81,1
4,West Bengal,Infotel,-,60.6,1
4,Himachal Pradesh,Infotel,-,15,1
4,Bihar,Infotel,-,15.15,1
4,Orissa,Infotel,-,15.15,1
4,Assam,Infotel,-,15,1
4,North East,Infotel,-,15,1
4,Jammu & Kashmir,Infotel,-,15,1
4,Delhi,Qualcomm,Bid,-,-
4,Mumbai,Qualcomm,Bid,-,-
4,Kolkata,Qualcomm,Bid,-,-
4,Maharashtra,Qualcomm,Bid,-,-
4,Gujarat,Qualcomm,Bid,-,-
4,Andhra Pradesh,Qualcomm,Bid,-,-
4,Karnataka,Qualcomm,Bid,-,-
4,Tamil Nadu,Qualcomm,Bid,-,-
4,Kerala,Qualcomm,No Bid,-,-
4,Punjab,Qualcomm,No Bid,-,-
4,Haryana,Qualcomm,No Bid,-,-
4,Uttar Pradesh (East),Qualcomm,No Bid,-,-
4,Uttar Pradesh (West),Qualcomm,No Bid,-,-
4,Rajasthan,Qualcomm,No Bid,-,-
4,Madhya Pradesh,Qualcomm,No Bid,-,-
4,West Bengal,Qualcomm,No Bid,-,-
4,Himachal Pradesh,Qualcomm,No Bid,-,-
4,Bihar,Qualcomm,No Bid,-,-
4,Orissa,Qualcomm,No Bid,-,-
4,Assam,Qualcomm,No Bid,-,-
4,North East,Qualcomm,No Bid,-,-
4,Jammu & Kashmir,Qualcomm,No Bid,-,-
4,Delhi,Reliance,Bid,-,-
4,Mumbai,Reliance,Bid,-,-
4,Kolkata,Reliance,No Bid,-,-
4,Maharashtra,Reliance,Bid,-,-
4,Gujarat,Reliance,Bid,-,-
4,Andhra Pradesh,Reliance,Bid,-,-
4,Karnataka,Reliance,Bid,-,-
4,Tamil Nadu,Reliance,Bid,-,-
4,Kerala,Reliance,No Bid,-,-
4,Punjab,Reliance,No Bid,-,-
4,Haryana,Reliance,No Bid,-,-
4,Uttar Pradesh (East),Reliance,No Bid,-,-
4,Uttar Pradesh (West),Reliance,No Bid,-,-
4,Rajasthan,Reliance,No Bid,-,-
4,Madhya Pradesh,Reliance,No Bid,-,-
4,West Bengal,Reliance,No Bid,-,-
4,Himachal Pradesh,Reliance,No Bid,-,-
4,Bihar,Reliance,No Bid,-,-
4,Orissa,Reliance,No Bid,-,-
4,Assam,Reliance,No Bid,-,-
4,North East,Reliance,No Bid,-,-
4,Jammu & Kashmir,Reliance,No Bid,-,-
4,Delhi,Spice,Bid,-,-
4,Mumbai,Spice,Bid,-,-
4,Kolkata,Spice,No Bid,-,-
4,Maharashtra,Spice,No Bid,-,-
4,Gujarat,Spice,No Bid,-,-
4,Andhra Pradesh,Spice,No Bid,-,-
4,Karnataka,Spice,No Bid,-,-
4,Tamil Nadu,Spice,No Bid,-,-
4,Kerala,Spice,No Bid,-,-
4,Punjab,Spice,No Bid,-,-
4,Haryana,Spice,No Bid,-,-
4,Uttar Pradesh (East),Spice,No Bid,-,-
4,Uttar Pradesh (West),Spice,No Bid,-,-
4,Rajasthan,Spice,No Bid,-,-
4,Madhya Pradesh,Spice,No Bid,-,-
4,West Bengal,Spice,No Bid,-,-
4,Himachal Pradesh,Spice,No Bid,-,-
4,Bihar,Spice,No Bid,-,-
4,Orissa,Spice,No Bid,-,-
4,Assam,Spice,No Bid,-,-
4,North East,Spice,No Bid,-,-
4,Jammu & Kashmir,Spice,No Bid,-,-
4,Delhi,Tata,Bid,-,-
4,Mumbai,Tata,Bid,-,-
4,Kolkata,Tata,No Bid,-,-
4,Maharashtra,Tata,No Bid,-,-
4,Gujarat,Tata,No Bid,-,-
4,Andhra Pradesh,Tata,No Bid,-,-
4,Karnataka,Tata,No Bid,-,-
4,Tamil Nadu,Tata,No Bid,-,-
4,Kerala,Tata,No Bid,-,-
4,Punjab,Tata,Bid,79.86,2
4,Haryana,Tata,No Bid,-,-
4,Uttar Pradesh (East),Tata,Bid,64.26,2
4,Uttar Pradesh (West),Tata,Bid,69.45,2
4,Rajasthan,Tata,No Bid,-,-
4,Madhya Pradesh,Tata,No Bid,-,-
4,West Bengal,Tata,No Bid,-,-
4,Himachal Pradesh,Tata,No Bid,-,-
4,Bihar,Tata,No Bid,-,-
4,Orissa,Tata,No Bid,-,-
4,Assam,Tata,No Bid,-,-
4,North East,Tata,No Bid,-,-
4,Jammu & Kashmir,Tata,No Bid,-,-
4,Delhi,Tikona,No Bid,-,-
4,Mumbai,Tikona,No Bid,-,-
4,Kolkata,Tikona,Bid,-,-
4,Maharashtra,Tikona,No Bid,-,-
4,Gujarat,Tikona,No Bid,-,-
4,Andhra Pradesh,Tikona,No Bid,-,-
4,Karnataka,Tikona,Bid,-,-
4,Tamil Nadu,Tikona,Bid,-,-
4,Kerala,Tikona,No Bid,-,-
4,Punjab,Tikona,Bid,-,-
4,Haryana,Tikona,No Bid,-,-
4,Uttar Pradesh (East),Tikona,No Bid,-,-
4,Uttar Pradesh (West),Tikona,Bid,-,-
4,Rajasthan,Tikona,Bid,60,2
4,Madhya Pradesh,Tikona,Bid,61.81,2
4,West Bengal,Tikona,No Bid,60,2
4,Himachal Pradesh,Tikona,No Bid,-,-
4,Bihar,Tikona,No Bid,-,-
4,Orissa,Tikona,No Bid,-,-
4,Assam,Tikona,No Bid,-,-
4,North East,Tikona,No Bid,-,-
4,Jammu & Kashmir,Tikona,No Bid,-,-
4,Delhi,Vodafone,Bid,-,-
4,Mumbai,Vodafone,No Bid,-,-
4,Kolkata,Vodafone,No Bid,-,-
4,Maharashtra,Vodafone,No Bid,-,-
4,Gujarat,Vodafone,No Bid,-,-
4,Andhra Pradesh,Vodafone,No Bid,-,-
4,Karnataka,Vodafone,Bid,-,-
4,Tamil Nadu,Vodafone,No Bid,-,-
4,Kerala,Vodafone,No Bid,-,-
4,Punjab,Vodafone,No Bid,-,-
4,Haryana,Vodafone,No Bid,-,-
4,Uttar Pradesh (East),Vodafone,No Bid,-,-
4,Uttar Pradesh (West),Vodafone,No Bid,-,-
4,Rajasthan,Vodafone,No Bid,-,-
4,Madhya Pradesh,Vodafone,No Bid,-,-
4,West Bengal,Vodafone,No Bid,-,-
4,Himachal Pradesh,Vodafone,No Bid,-,-
4,Bihar,Vodafone,No Bid,-,-
4,Orissa,Vodafone,No Bid,-,-
4,Assam,Vodafone,No Bid,-,-
4,North East,Vodafone,No Bid,-,-
4,Jammu & Kashmir,Vodafone,No Bid,-,-
5,Delhi,Aircel,Bid,-,-
5,Mumbai,Aircel,Bid,-,-
5,Kolkata,Aircel,Bid,-,-
5,Maharashtra,Aircel,Bid,-,-
5,Gujarat,Aircel,Bid,-,-
5,Andhra Pradesh,Aircel,Bid,-,-
5,Karnataka,Aircel,Bid,-,-
5,Tamil Nadu,Aircel,Bid,-,-
5,Kerala,Aircel,Bid,-,-
5,Punjab,Aircel,Bid,87.84,2
5,Haryana,Aircel,No Bid,-,-
5,Uttar Pradesh (East),Aircel,No Bid,-,-
5,Uttar Pradesh (West),Aircel,No Bid,-,-
5,Rajasthan,Aircel,No Bid,-,-
5,Madhya Pradesh,Aircel,No Bid,-,-
5,West Bengal,Aircel,No Bid,-,-
5,Himachal Pradesh,Aircel,No Bid,-,-
5,Bihar,Aircel,No Bid,-,-
5,Orissa,Aircel,No Bid,-,-
5,Assam,Aircel,No Bid,-,-
5,North East,Aircel,No Bid,-,-
5,Jammu & Kashmir,Aircel,No Bid,-,-
5,Delhi,Augere,No Bid,-,-
5,Mumbai,Augere,No Bid,-,-
5,Kolkata,Augere,No Bid,-,-
5,Maharashtra,Augere,No Bid,-,-
5,Gujarat,Augere,No Bid,-,-
5,Andhra Pradesh,Augere,No Bid,-,-
5,Karnataka,Augere,No Bid,-,-
5,Tamil Nadu,Augere,No Bid,-,-
5,Kerala,Augere,No Bid,-,-
5,Punjab,Augere,No Bid,-,-
5,Haryana,Augere,No Bid,-,-
5,Uttar Pradesh (East),Augere,No Bid,-,-
5,Uttar Pradesh (West),Augere,No Bid,-,-
5,Rajasthan,Augere,No Bid,-,-
5,Madhya Pradesh,Augere,Bid,62.42,2
5,West Bengal,Augere,No Bid,-,-
5,Himachal Pradesh,Augere,No Bid,-,-
5,Bihar,Augere,No Bid,-,-
5,Orissa,Augere,No Bid,15,2
5,Assam,Augere,No Bid,-,-
5,North East,Augere,No Bid,-,-
5,Jammu & Kashmir,Augere,No Bid,-,-
5,Delhi,Bharti,No Bid,-,-
5,Mumbai,Bharti,No Bid,-,-
5,Kolkata,Bharti,No Bid,-,-
5,Maharashtra,Bharti,No Bid,-,-
5,Gujarat,Bharti,No Bid,-,-
5,Andhra Pradesh,Bharti,No Bid,-,-
5,Karnataka,Bharti,No Bid,-,-
5,Tamil Nadu,Bharti,No Bid,-,-
5,Kerala,Bharti,No Bid,-,-
5,Punjab,Bharti,Bid,-,-
5,Haryana,Bharti,No Bid,-,-
5,Uttar Pradesh (East),Bharti,Bid,64.9,2
5,Uttar Pradesh (West),Bharti,Bid,72.92,2
5,Rajasthan,Bharti,No Bid,-,-
5,Madhya Pradesh,Bharti,No Bid,-,-
5,West Bengal,Bharti,No Bid,-,-
5,Himachal Pradesh,Bharti,No Bid,-,-
5,Bihar,Bharti,No Bid,-,-
5,Orissa,Bharti,No Bid,-,-
5,Assam,Bharti,No Bid,-,-
5,North East,Bharti,No Bid,-,-
5,Jammu & Kashmir,Bharti,No Bid,-,-
5,Delhi,Idea,Bid,-,-
5,Mumbai,Idea,Bid,-,-
5,Kolkata,Idea,Bid,-,-
5,Maharashtra,Idea,Bid,-,-
5,Gujarat,Idea,No Bid,-,-
5,Andhra Pradesh,Idea,Bid,-,-
5,Karnataka,Idea,Bid,-,-
5,Tamil Nadu,Idea,Bid,-,-
5,Kerala,Idea,Bid,-,-
5,Punjab,Idea,Bid,-,-
5,Haryana,Idea,No Bid,-,-
5,Uttar Pradesh (East),Idea,No Bid,-,-
5,Uttar Pradesh (West),Idea,Bid,-,-
5,Rajasthan,Idea,No Bid,-,-
5,Madhya Pradesh,Idea,No Bid,-,-
5,West Bengal,Idea,No Bid,-,-
5,Himachal Pradesh,Idea,No Bid,-,-
5,Bihar,Idea,No Bid,-,-
5,Orissa,Idea,No Bid,-,-
5,Assam,Idea,No Bid,-,-
5,North East,Idea,No Bid,-,-
5,Jammu & Kashmir,Idea,No Bid,-,-
5,Delhi,Infotel,Bid,232.96,1
5,Mumbai,Infotel,Bid,232.96,1
5,Kolkata,Infotel,Bid,87.84,1
5,Maharashtra,Infotel,Bid,232.96,1
5,Gujarat,Infotel,Bid,232.96,1
5,Andhra Pradesh,Infotel,Bid,232.96,1
5,Karnataka,Infotel,Bid,232.96,1
5,Tamil Nadu,Infotel,Bid,232.96,1
5,Kerala,Infotel,Bid,76.39,1
5,Punjab,Infotel,Bid,87.84,1
5,Haryana,Infotel,-,60,1
5,Uttar Pradesh (East),Infotel,Bid,64.9,1
5,Uttar Pradesh (West),Infotel,Bid,72.92,1
5,Rajasthan,Infotel,Bid,60.6,1
5,Madhya Pradesh,Infotel,Bid,62.42,1
5,West Bengal,Infotel,-,60.6,1
5,Himachal Pradesh,Infotel,-,15,1
5,Bihar,Infotel,-,15.15,1
5,Orissa,Infotel,-,15.15,1
5,Assam,Infotel,-,15,1
5,North East,Infotel,-,15,1
5,Jammu & Kashmir,Infotel,-,15,1
5,Delhi,Qualcomm,Bid,-,-
5,Mumbai,Qualcomm,Bid,-,-
5,Kolkata,Qualcomm,Bid,-,-
5,Maharashtra,Qualcomm,Bid,-,-
5,Gujarat,Qualcomm,Bid,-,-
5,Andhra Pradesh,Qualcomm,Bid,-,-
5,Karnataka,Qualcomm,Bid,-,-
5,Tamil Nadu,Qualcomm,Bid,-,-
5,Kerala,Qualcomm,No Bid,-,-
5,Punjab,Qualcomm,No Bid,-,-
5,Haryana,Qualcomm,No Bid,-,-
5,Uttar Pradesh (East),Qualcomm,No Bid,-,-
5,Uttar Pradesh (West),Qualcomm,No Bid,-,-
5,Rajasthan,Qualcomm,No Bid,-,-
5,Madhya Pradesh,Qualcomm,No Bid,-,-
5,West Bengal,Qualcomm,No Bid,-,-
5,Himachal Pradesh,Qualcomm,No Bid,-,-
5,Bihar,Qualcomm,No Bid,-,-
5,Orissa,Qualcomm,No Bid,-,-
5,Assam,Qualcomm,No Bid,-,-
5,North East,Qualcomm,No Bid,-,-
5,Jammu & Kashmir,Qualcomm,No Bid,-,-
5,Delhi,Reliance,Bid,-,-
5,Mumbai,Reliance,Bid,-,-
5,Kolkata,Reliance,No Bid,-,-
5,Maharashtra,Reliance,Bid,-,-
5,Gujarat,Reliance,Bid,-,-
5,Andhra Pradesh,Reliance,Bid,-,-
5,Karnataka,Reliance,Bid,-,-
5,Tamil Nadu,Reliance,Bid,-,-
5,Kerala,Reliance,No Bid,-,-
5,Punjab,Reliance,No Bid,-,-
5,Haryana,Reliance,No Bid,-,-
5,Uttar Pradesh (East),Reliance,No Bid,-,-
5,Uttar Pradesh (West),Reliance,No Bid,-,-
5,Rajasthan,Reliance,No Bid,-,-
5,Madhya Pradesh,Reliance,No Bid,-,-
5,West Bengal,Reliance,No Bid,-,-
5,Himachal Pradesh,Reliance,No Bid,-,-
5,Bihar,Reliance,No Bid,-,-
5,Orissa,Reliance,No Bid,-,-
5,Assam,Reliance,No Bid,-,-
5,North East,Reliance,No Bid,-,-
5,Jammu & Kashmir,Reliance,No Bid,-,-
5,Delhi,Spice,Bid,-,-
5,Mumbai,Spice,Bid,-,-
5,Kolkata,Spice,No Bid,-,-
5,Maharashtra,Spice,No Bid,-,-
5,Gujarat,Spice,No Bid,-,-
5,Andhra Pradesh,Spice,No Bid,-,-
5,Karnataka,Spice,No Bid,-,-
5,Tamil Nadu,Spice,No Bid,-,-
5,Kerala,Spice,No Bid,-,-
5,Punjab,Spice,No Bid,-,-
5,Haryana,Spice,No Bid,-,-
5,Uttar Pradesh (East),Spice,No Bid,-,-
5,Uttar Pradesh (West),Spice,No Bid,-,-
5,Rajasthan,Spice,No Bid,-,-
5,Madhya Pradesh,Spice,No Bid,-,-
5,West Bengal,Spice,No Bid,-,-
5,Himachal Pradesh,Spice,No Bid,-,-
5,Bihar,Spice,No Bid,-,-
5,Orissa,Spice,No Bid,-,-
5,Assam,Spice,No Bid,-,-
5,North East,Spice,No Bid,-,-
5,Jammu & Kashmir,Spice,No Bid,-,-
5,Delhi,Tata,Bid,232.96,2
5,Mumbai,Tata,Bid,232.96,2
5,Kolkata,Tata,Bid,87.84,2
5,Maharashtra,Tata,Bid,232.96,2
5,Gujarat,Tata,Bid,232.96,2
5,Andhra Pradesh,Tata,Bid,232.96,2
5,Karnataka,Tata,Bid,232.96,2
5,Tamil Nadu,Tata,Bid,232.96,2
5,Kerala,Tata,Bid,76.39,2
5,Punjab,Tata,No Bid,-,-
5,Haryana,Tata,No Bid,-,-
5,Uttar Pradesh (East),Tata,No Bid,-,-
5,Uttar Pradesh (West),Tata,No Bid,-,-
5,Rajasthan,Tata,No Bid,-,-
5,Madhya Pradesh,Tata,No Bid,-,-
5,West Bengal,Tata,No Bid,-,-
5,Himachal Pradesh,Tata,No Bid,-,-
5,Bihar,Tata,No Bid,-,-
5,Orissa,Tata,No Bid,-,-
5,Assam,Tata,No Bid,-,-
5,North East,Tata,No Bid,-,-
5,Jammu & Kashmir,Tata,No Bid,-,-
5,Delhi,Tikona,No Bid,-,-
5,Mumbai,Tikona,Bid,-,-
5,Kolkata,Tikona,Bid,-,-
5,Maharashtra,Tikona,No Bid,-,-
5,Gujarat,Tikona,No Bid,-,-
5,Andhra Pradesh,Tikona,No Bid,-,-
5,Karnataka,Tikona,No Bid,-,-
5,Tamil Nadu,Tikona,No Bid,-,-
5,Kerala,Tikona,No Bid,-,-
5,Punjab,Tikona,Bid,-,-
5,Haryana,Tikona,No Bid,-,-
5,Uttar Pradesh (East),Tikona,Bid,-,-
5,Uttar Pradesh (West),Tikona,Bid,-,-
5,Rajasthan,Tikona,No Bid,60,2
5,Madhya Pradesh,Tikona,No Bid,-,-
5,West Bengal,Tikona,No Bid,60,2
5,Himachal Pradesh,Tikona,No Bid,-,-
5,Bihar,Tikona,Bid,15.15,2
5,Orissa,Tikona,No Bid,-,-
5,Assam,Tikona,No Bid,-,-
5,North East,Tikona,No Bid,-,-
5,Jammu & Kashmir,Tikona,No Bid,-,-
5,Delhi,Vodafone,Bid,-,-
5,Mumbai,Vodafone,No Bid,-,-
5,Kolkata,Vodafone,No Bid,-,-
5,Maharashtra,Vodafone,No Bid,-,-
5,Gujarat,Vodafone,No Bid,-,-
5,Andhra Pradesh,Vodafone,No Bid,-,-
5,Karnataka,Vodafone,No Bid,-,-
5,Tamil Nadu,Vodafone,No Bid,-,-
5,Kerala,Vodafone,No Bid,-,-
5,Punjab,Vodafone,Bid,-,-
5,Haryana,Vodafone,No Bid,-,-
5,Uttar Pradesh (East),Vodafone,No Bid,-,-
5,Uttar Pradesh (West),Vodafone,No Bid,-,-
5,Rajasthan,Vodafone,No Bid,-,-
5,Madhya Pradesh,Vodafone,No Bid,-,-
5,West Bengal,Vodafone,No Bid,-,-
5,Himachal Pradesh,Vodafone,No Bid,-,-
5,Bihar,Vodafone,No Bid,-,-
5,Orissa,Vodafone,No Bid,-,-
5,Assam,Vodafone,No Bid,-,-
5,North East,Vodafone,No Bid,-,-
5,Jammu & Kashmir,Vodafone,No Bid,-,-
6,Delhi,Aircel,Bid,-,-
6,Mumbai,Aircel,Bid,-,-
6,Kolkata,Aircel,Bid,-,-
6,Maharashtra,Aircel,Bid,-,-
6,Gujarat,Aircel,Bid,-,-
6,Andhra Pradesh,Aircel,Bid,-,-
6,Karnataka,Aircel,Bid,-,-
6,Tamil Nadu,Aircel,Bid,-,-
6,Kerala,Aircel,Bid,-,-
6,Punjab,Aircel,No Bid,-,-
6,Haryana,Aircel,No Bid,-,-
6,Uttar Pradesh (East),Aircel,No Bid,-,-
6,Uttar Pradesh (West),Aircel,No Bid,-,-
6,Rajasthan,Aircel,No Bid,-,-
6,Madhya Pradesh,Aircel,No Bid,-,-
6,West Bengal,Aircel,No Bid,-,-
6,Himachal Pradesh,Aircel,No Bid,-,-
