Clock_Round,Service_Area,Bidder,bid_decision,prov_win_bid,prov_rank
4,Punjab,Aircel,No Bid,-,-
4,Haryana,Aircel,No Bid,-,-
4,Uttar Pradesh (East),Aircel,No Bid,-,-
4,Uttar Pradesh (West),Aircel,Bid,134.65,2
4,Rajasthan,Aircel,No Bid,-,-
4,Madhya Pradesh,Aircel,No Bid,-,-
4,West Bengal,Aircel,No Bid,120.00,4
4,Himachal Pradesh,Aircel,No Bid,-,-
4,Bihar,Aircel,-,31.50,3
4,Orissa,Aircel,No Bid,-,-
4,Assam,Aircel,No Bid,-,-
4,North East,Aircel,No Bid,30.00,2
4,Jammu & Kashmir,Aircel,No Bid,30.00,2
4,Delhi,Bharti,No Bid,-,-
4,Mumbai,Bharti,No Bid,-,-
4,Maharashtra,Bharti,Bid,359.07,1
4,Gujarat,Bharti,Bid,359.07,1
4,Andhra Pradesh,Bharti,No Bid,-,-
4,Karnataka,Bharti,Bid,359.07,1
4,Tamil Nadu,Bharti,Bid,359.07,1
4,Kolkata,Bharti,Bid,134.65,1
4,Kerala,Bharti,Bid,133.32,3
4,Punjab,Bharti,-,121.20,1
4,Haryana,Bharti,Bid,133.32,3
4,Uttar Pradesh (East),Bharti,Bid,134.65,1
4,Uttar Pradesh (West),Bharti,Bid,134.65,1
4,Rajasthan,Bharti,No Bid,-,-
4,Madhya Pradesh,Bharti,No Bid,-,-
4,West Bengal,Bharti,Bid,121.20,2
4,Himachal Pradesh,Bharti,No Bid,30.00,3
4,Bihar,Bharti,-,31.50,2
4,Orissa,Bharti,No Bid,30.00,3
4,Assam,Bharti,No Bid,30.00,1
4,North East,Bharti,No Bid,30.00,3
4,Jammu & Kashmir,Bharti,No Bid,30.00,4
4,Delhi,Etisalat,Bid,-,-
4,Mumbai,Etisalat,Bid,359.07,3
4,Maharashtra,Etisalat,Bid,359.07,3
4,Gujarat,Etisalat,Bid,-,-
4,Andhra Pradesh,Etisalat,No Bid,-,-
4,Karnataka,Etisalat,No Bid,-,-
4,Tamil Nadu,Etisalat,Bid,-,-
4,Kolkata,Etisalat,No Bid,-,-
4,Kerala,Etisalat,No Bid,-,-
4,Punjab,Etisalat,No Bid,-,-
4,Haryana,Etisalat,No Bid,-,-
4,Uttar Pradesh (East),Etisalat,No Bid,-,-
4,Uttar Pradesh (West),Etisalat,No Bid,-,-
4,Rajasthan,Etisalat,Bid,132.30,3
4,Madhya Pradesh,Etisalat,Bid,-,-
4,West Bengal,Etisalat,No Bid,-,-
4,Himachal Pradesh,Etisalat,No Bid,-,-
4,Bihar,Etisalat,No Bid,-,-
4,Orissa,Etisalat,No Bid,-,-
4,Assam,Etisalat,No Bid,-,-
4,North East,Etisalat,No Bid,-,-
4,Jammu & Kashmir,Etisalat,No Bid,-,-
4,Delhi,Idea,No Bid,-,-
4,Mumbai,Idea,Bid,359.07,2
4,Maharashtra,Idea,No Bid,-,-
4,Gujarat,Idea,Bid,359.07,3
4,Andhra Pradesh,Idea,Bid,359.07,3
4,Karnataka,Idea,Bid,359.07,3
4,Tamil Nadu,Idea,Bid,359.07,3
4,Kolkata,Idea,No Bid,-,-
4,Kerala,Idea,No Bid,-,-
4,Punjab,Idea,Bid,121.20,3
4,Haryana,Idea,No Bid,-,-
4,Uttar Pradesh (East),Idea,Bid,134.65,2
4,Uttar Pradesh (West),Idea,No Bid,-,-
4,Rajasthan,Idea,Bid,132.30,2
4,Madhya Pradesh,Idea,Bid,132.30,3
4,West Bengal,Idea,No Bid,120.00,3
4,Himachal Pradesh,Idea,No Bid,30.00,2
4,Bihar,Idea,Bid,31.50,4
4,Orissa,Idea,No Bid,-,-
4,Assam,Idea,No Bid,-,-
4,North East,Idea,No Bid,-,-
4,Jammu & Kashmir,Idea,No Bid,-,-
4,Delhi,Reliance,Bid,-,-
4,Mumbai,Reliance,No Bid,-,-
4,Maharashtra,Reliance,No Bid,-,-
4,Gujarat,Reliance,No Bid,-,-
4,Andhra Pradesh,Reliance,Bid,-,-
4,Karnataka,Reliance,No Bid,-,-
4,Tamil Nadu,Reliance,No Bid,-,-
4,Kolkata,Reliance,Bid,134.65,3
4,Kerala,Reliance,Bid,-,-
4,Punjab,Reliance,-,121.20,2
4,Haryana,Reliance,Bid,-,-
4,Uttar Pradesh (East),Reliance,Bid,134.65,3
4,Uttar Pradesh (West),Reliance,Bid,134.65,3
4,Rajasthan,Reliance,No Bid,-,-
4,Madhya Pradesh,Reliance,No Bid,-,-
4,West Bengal,Reliance,No Bid,-,-
4,Himachal Pradesh,Reliance,No Bid,30.00,4
4,Bihar,Reliance,No Bid,-,-
4,Orissa,Reliance,No Bid,30.00,2
4,Assam,Reliance,No Bid,30.00,3
4,North East,Reliance,No Bid,-,-
4,Jammu & Kashmir,Reliance,No Bid,30.00,3
4,Delhi,STel,No Bid,-,-
4,Mumbai,STel,No Bid,-,-
4,Maharashtra,STel,No Bid,-,-
4,Gujarat,STel,No Bid,-,-
4,Andhra Pradesh,STel,No Bid,-,-
4,Karnataka,STel,No Bid,-,-
4,Tamil Nadu,STel,No Bid,-,-
4,Kolkata,STel,No Bid,-,-
4,Kerala,STel,No Bid,-,-
4,Punjab,STel,No Bid,-,-
4,Haryana,STel,No Bid,-,-
4,Uttar Pradesh (East),STel,No Bid,-,-
4,Uttar Pradesh (West),STel,No Bid,-,-
4,Rajasthan,STel,No Bid,-,-
4,Madhya Pradesh,STel,No Bid,-,-
4,West Bengal,STel,No Bid,-,-
4,Himachal Pradesh,STel,-,30.30,1
4,Bihar,STel,-,31.50,1
4,Orissa,STel,No Bid,30.00,1
4,Assam,STel,No Bid,30.00,2
4,North East,STel,-,30.30,1
4,Jammu & Kashmir,STel,No Bid,-,-
4,Delhi,Tata,Bid,355.52,1
4,Mumbai,Tata,No Bid,-,-
4,Maharashtra,Tata,No Bid,-,-
4,Gujarat,Tata,No Bid,-,-
4,Andhra Pradesh,Tata,No Bid,-,-
4,Karnataka,Tata,No Bid,-,-
4,Tamil Nadu,Tata,No Bid,-,-
4,Kolkata,Tata,No Bid,-,-
4,Kerala,Tata,-,133.32,1
4,Punjab,Tata,No Bid,120.00,4
4,Haryana,Tata,-,133.32,1
4,Uttar Pradesh (East),Tata,No Bid,-,-
4,Uttar Pradesh (West),Tata,No Bid,-,-
4,Rajasthan,Tata,Bid,132.30,1
4,Madhya Pradesh,Tata,Bid,132.30,1
4,West Bengal,Tata,No Bid,-,-
4,Himachal Pradesh,Tata,No Bid,-,-
4,Bihar,Tata,No Bid,-,-
4,Orissa,Tata,No Bid,-,-
4,Assam,Tata,No Bid,-,-
4,North East,Tata,No Bid,-,-
4,Jammu & Kashmir,Tata,No Bid,30.00,1
4,Delhi,Videocon,No Bid,-,-
4,Mumbai,Videocon,No Bid,-,-
4,Maharashtra,Videocon,No Bid,-,-
4,Gujarat,Videocon,No Bid,-,-
4,Andhra Pradesh,Videocon,No Bid,-,-
4,Karnataka,Videocon,No Bid,-,-
4,Tamil Nadu,Videocon,No Bid,-,-
4,Kolkata,Videocon,No Bid,-,-
4,Kerala,Videocon,No Bid,-,-
4,Punjab,Videocon,No Bid,-,-
4,Haryana,Videocon,No Bid,-,-
4,Uttar Pradesh (East),Videocon,No Bid,-,-
4,Uttar Pradesh (West),Videocon,No Bid,-,-
4,Rajasthan,Videocon,No Bid,-,-
4,Madhya Pradesh,Videocon,No Bid,-,-
4,West Bengal,Videocon,No Bid,-,-
4,Himachal Pradesh,Videocon,No Bid,-,-
4,Bihar,Videocon,No Bid,-,-
4,Orissa,Videocon,No Bid,-,-
4,Assam,Videocon,No Bid,-,-
4,North East,Videocon,No Bid,-,-
4,Jammu & Kashmir,Videocon,No Bid,-,-
4,Delhi,Vodafone,Bid,355.52,2
4,Mumbai,Vodafone,No Bid,-,-
4,Maharashtra,Vodafone,No Bid,-,-
4,Gujarat,Vodafone,No Bid,-,-
4,Andhra Pradesh,Vodafone,Bid,359.07,1
4,Karnataka,Vodafone,No Bid,-,-
4,Tamil Nadu,Vodafone,No Bid,-,-
4,Kolkata,Vodafone,No Bid,-,-
4,Kerala,Vodafone,-,133.32,2
4,Punjab,Vodafone,No Bid,-,-
4,Haryana,Vodafone,-,133.32,2
4,Uttar Pradesh (East),Vodafone,No Bid,-,-
4,Uttar Pradesh (West),Vodafone,No Bid,-,-
4,Rajasthan,Vodafone,No Bid,-,-
4,Madhya Pradesh,Vodafone,Bid,132.30,2
4,West Bengal,Vodafone,-,121.20,1
4,Himachal Pradesh,Vodafone,No Bid,-,-
4,Bihar,Vodafone,No Bid,-,-
4,Orissa,Vodafone,No Bid,-,-
4,Assam,Vodafone,No Bid,-,-
4,North East,Vodafone,No Bid,-,-
4,Jammu & Kashmir,Vodafone,No Bid,-,-
5,Delhi,Aircel,Bid,373.29,1
5,Mumbai,Aircel,Bid,-,-
5,Maharashtra,Aircel,Bid,362.66,3
5,Gujarat,Aircel,Bid,362.66,2
5,Andhra Pradesh,Aircel,No Bid,-,-
5,Karnataka,Aircel,No Bid,-,-
5,Tamil Nadu,Aircel,No Bid,-,-
5,Kolkata,Aircel,No Bid,-,-
5,Kerala,Aircel,Bid,134.65,1
5,Punjab,Aircel,No Bid,-,-
5,Haryana,Aircel,No Bid,-,-
5,Uttar Pradesh (East),Aircel,No Bid,-,-
5,Uttar Pradesh (West),Aircel,No Bid,-,-
5,Rajasthan,Aircel,No Bid,-,-
5,Madhya Pradesh,Aircel,No Bid,-,-
5,West Bengal,Aircel,No Bid,-,-
5,Himachal Pradesh,Aircel,No Bid,-,-
5,Bihar,Aircel,No Bid,31.50,4
5,Orissa,Aircel,No Bid,-,-
5,Assam,Aircel,No Bid,-,-
5,North East,Aircel,No Bid,30.00,2
5,Jammu & Kashmir,Aircel,No Bid,30.00,2
5,Delhi,Bharti,No Bid,-,-
5,Mumbai,Bharti,Bid,362.66,2
5,Maharashtra,Bharti,No Bid,-,-
5,Gujarat,Bharti,No Bid,-,-
5,Andhra Pradesh,Bharti,Bid,362.66,2
5,Karnataka,Bharti,No Bid,-,-
5,Tamil Nadu,Bharti,No Bid,-,-
5,Kolkata,Bharti,No Bid,-,-
5,Kerala,Bharti,No Bid,-,-
5,Punjab,Bharti,-,121.20,1
5,Haryana,Bharti,No Bid,-,-
5,Uttar Pradesh (East),Bharti,No Bid,-,-
5,Uttar Pradesh (West),Bharti,No Bid,-,-
5,Rajasthan,Bharti,Bid,133.62,1
5,Madhya Pradesh,Bharti,Bid,133.62,1
5,West Bengal,Bharti,-,121.20,2
5,Himachal Pradesh,Bharti,No Bid,30.00,3
5,Bihar,Bharti,No Bid,31.50,3
5,Orissa,Bharti,No Bid,30.00,3
5,Assam,Bharti,No Bid,30.00,1
5,North East,Bharti,No Bid,30.00,3
5,Jammu & Kashmir,Bharti,No Bid,30.00,4
5,Delhi,Etisalat,Bid,373.29,3
5,Mumbai,Etisalat,No Bid,-,-
5,Maharashtra,Etisalat,No Bid,-,-
5,Gujarat,Etisalat,Bid,-,-
5,Andhra Pradesh,Etisalat,Bid,-,-
5,Karnataka,Etisalat,No Bid,-,-
5,Tamil Nadu,Etisalat,Bid,-,-
5,Kolkata,Etisalat,No Bid,-,-
5,Kerala,Etisalat,Bid,134.65,3
5,Punjab,Etisalat,No Bid,-,-
5,Haryana,Etisalat,No Bid,-,-
5,Uttar Pradesh (East),Etisalat,Bid,135.99,3
5,Uttar Pradesh (West),Etisalat,Bid,135.99,3
5,Rajasthan,Etisalat,No Bid,-,-
5,Madhya Pradesh,Etisalat,Bid,133.62,3
5,West Bengal,Etisalat,No Bid,-,-
5,Himachal Pradesh,Etisalat,No Bid,-,-
5,Bihar,Etisalat,No Bid,-,-
5,Orissa,Etisalat,No Bid,-,-
5,Assam,Etisalat,No Bid,-,-
5,North East,Etisalat,No Bid,-,-
5,Jammu & Kashmir,Etisalat,No Bid,-,-
5,Delhi,Idea,Bid,373.29,2
5,Mumbai,Idea,No Bid,-,-
5,Maharashtra,Idea,No Bid,-,-
5,Gujarat,Idea,No Bid,-,-
5,Andhra Pradesh,Idea,No Bid,-,-
5,Karnataka,Idea,No Bid,-,-
5,Tamil Nadu,Idea,No Bid,-,-
5,Kolkata,Idea,Bid,135.99,3
5,Kerala,Idea,No Bid,-,-
5,Punjab,Idea,-,121.20,3
5,Haryana,Idea,Bid,134.65,1
5,Uttar Pradesh (East),Idea,No Bid,-,-
5,Uttar Pradesh (West),Idea,No Bid,-,-
5,Rajasthan,Idea,No Bid,-,-
5,Madhya Pradesh,Idea,No Bid,-,-
5,West Bengal,Idea,No Bid,120.00,4
5,Himachal Pradesh,Idea,No Bid,30.00,2
5,Bihar,Idea,No Bid,-,-
5,Orissa,Idea,No Bid,-,-
5,Assam,Idea,No Bid,-,-
5,North East,Idea,No Bid,-,-
5,Jammu & Kashmir,Idea,No Bid,-,-
5,Delhi,Reliance,No Bid,-,-
5,Mumbai,Reliance,No Bid,-,-
5,Maharashtra,Reliance,Bid,-,-
5,Gujarat,Reliance,Bid,362.66,3
5,Andhra Pradesh,Reliance,Bid,362.66,3
5,Karnataka,Reliance,Bid,362.66,3
5,Tamil Nadu,Reliance,Bid,362.66,3
5,Kolkata,Reliance,No Bid,-,-
5,Kerala,Reliance,Bid,134.65,2
5,Punjab,Reliance,-,121.20,2
5,Haryana,Reliance,Bid,134.65,2
5,Uttar Pradesh (East),Reliance,No Bid,-,-
5,Uttar Pradesh (West),Reliance,No Bid,-,-
5,Rajasthan,Reliance,Bid,133.62,2
5,Madhya Pradesh,Reliance,Bid,133.62,2
5,West Bengal,Reliance,Bid,121.20,3
5,Himachal Pradesh,Reliance,No Bid,30.00,4
5,Bihar,Reliance,No Bid,-,-
5,Orissa,Reliance,No Bid,30.00,2
5,Assam,Reliance,No Bid,30.00,3
5,North East,Reliance,No Bid,-,-
5,Jammu & Kashmir,Reliance,No Bid,30.00,3
5,Delhi,STel,No Bid,-,-
5,Mumbai,STel,No Bid,-,-
5,Maharashtra,STel,No Bid,-,-
5,Gujarat,STel,No Bid,-,-
5,Andhra Pradesh,STel,No Bid,-,-
5,Karnataka,STel,No Bid,-,-
5,Tamil Nadu,STel,No Bid,-,-
5,Kolkata,STel,No Bid,-,-
5,Kerala,STel,No Bid,-,-
5,Punjab,STel,No Bid,-,-
5,Haryana,STel,No Bid,-,-
5,Uttar Pradesh (East),STel,No Bid,-,-
5,Uttar Pradesh (West),STel,No Bid,-,-
5,Rajasthan,STel,No Bid,-,-
5,Madhya Pradesh,STel,No Bid,-,-
5,West Bengal,STel,No Bid,-,-
5,Himachal Pradesh,STel,-,30.30,1
5,Bihar,STel,No Bid,31.50,2
5,Orissa,STel,No Bid,30.00,1
5,Assam,STel,No Bid,30.00,2
5,North East,STel,-,30.30,1
5,Jammu & Kashmir,STel,No Bid,-,-
5,Delhi,Tata,No Bid,-,-
5,Mumbai,Tata,Bid,362.66,1
5,Maharashtra,Tata,Bid,362.66,1
5,Gujarat,Tata,Bid,362.66,1
5,Andhra Pradesh,Tata,Bid,362.66,1
5,Karnataka,Tata,Bid,362.66,1
5,Tamil Nadu,Tata,Bid,362.66,1
5,Kolkata,Tata,Bid,135.99,1
5,Kerala,Tata,No Bid,-,-
5,Punjab,Tata,No Bid,-,-
5,Haryana,Tata,No Bid,133.32,3
5,Uttar Pradesh (East),Tata,Bid,135.99,1
5,Uttar Pradesh (West),Tata,Bid,135.99,1
5,Rajasthan,Tata,No Bid,132.30,3
5,Madhya Pradesh,Tata,No Bid,-,-
5,West Bengal,Tata,No Bid,-,-
5,Himachal Pradesh,Tata,No Bid,-,-
5,Bihar,Tata,Bid,31.81,1
5,Orissa,Tata,No Bid,-,-
5,Assam,Tata,No Bid,-,-
5,North East,Tata,No Bid,-,-
5,Jammu & Kashmir,Tata,No Bid,30.00,1
5,Delhi,Videocon,No Bid,-,-
5,Mumbai,Videocon,No Bid,-,-
5,Maharashtra,Videocon,No Bid,-,-
5,Gujarat,Videocon,No Bid,-,-
5,Andhra Pradesh,Videocon,No Bid,-,-
5,Karnataka,Videocon,No Bid,-,-
5,Tamil Nadu,Videocon,No Bid,-,-
5,Kolkata,Videocon,No Bid,-,-
5,Kerala,Videocon,No Bid,-,-
5,Punjab,Videocon,No Bid,-,-
5,Haryana,Videocon,No Bid,-,-
5,Uttar Pradesh (East),Videocon,No Bid,-,-
5,Uttar Pradesh (West),Videocon,No Bid,-,-
5,Rajasthan,Videocon,No Bid,-,-
5,Madhya Pradesh,Videocon,No Bid,-,-
5,West Bengal,Videocon,No Bid,-,-
5,Himachal Pradesh,Videocon,No Bid,-,-
5,Bihar,Videocon,No Bid,-,-
5,Orissa,Videocon,No Bid,-,-
5,Assam,Videocon,No Bid,-,-
5,North East,Videocon,No Bid,-,-
5,Jammu & Kashmir,Videocon,No Bid,-,-
5,Delhi,Vodafone,No Bid,-,-
5,Mumbai,Vodafone,Bid,362.66,3
5,Maharashtra,Vodafone,Bid,362.66,2
5,Gujarat,Vodafone,No Bid,-,-
5,Andhra Pradesh,Vodafone,No Bid,-,-
5,Karnataka,Vodafone,Bid,362.66,2
5,Tamil Nadu,Vodafone,Bid,362.66,2
5,Kolkata,Vodafone,Bid,135.99,2
5,Kerala,Vodafone,No Bid,-,-
5,Punjab,Vodafone,Bid,121.20,4
5,Haryana,Vodafone,No Bid,-,-
5,Uttar Pradesh (East),Vodafone,Bid,135.99,2
5,Uttar Pradesh (West),Vodafone,Bid,135.99,2
5,Rajasthan,Vodafone,No Bid,-,-
5,Madhya Pradesh,Vodafone,No Bid,-,-
5,West Bengal,Vodafone,-,121.20,1
5,Himachal Pradesh,Vodafone,No Bid,-,-
5,Bihar,Vodafone,No Bid,-,-
5,Orissa,Vodafone,No Bid,-,-
5,Assam,Vodafone,No Bid,-,-
5,North East,Vodafone,No Bid,-,-
5,Jammu & Kashmir,Vodafone,No Bid,-,-
6,Delhi,Aircel,Bid,377.02,3
6,Mumbai,Aircel,Bid,366.28,1
6,Maharashtra,Aircel,Bid,366.28,2
6,Gujarat,Aircel,Bid,366.28,2
6,Andhra Pradesh,Aircel,Bid,366.28,2
6,Karnataka,Aircel,Bid,366.28,1
6,Tamil Nadu,Aircel,Bid,366.28,2
6,Kolkata,Aircel,Bid,137.34,2
6,Kerala,Aircel,No Bid,-,-
6,Punjab,Aircel,No Bid,-,-
6,Haryana,Aircel,No Bid,-,-
6,Uttar Pradesh (East),Aircel,No Bid,-,-
6,Uttar Pradesh (West),Aircel,Bid,137.34,2
6,Rajasthan,Aircel,No Bid,-,-
6,Madhya Pradesh,Aircel,No Bid,-,-
6,West Bengal,Aircel,Bid,121.20,4
6,Himachal Pradesh,Aircel,No Bid,-,-
6,Bihar,Aircel,No Bid,-,-
6,Orissa,Aircel,No Bid,-,-
6,Assam,Aircel,No Bid,-,-
6,North East,Aircel,No Bid,30.00,2
6,Jammu & Kashmir,Aircel,No Bid,30.00,2
6,Delhi,Bharti,No Bid,-,-
6,Mumbai,Bharti,No Bid,-,-
6,Maharashtra,Bharti,Bid,366.28,1
6,Gujarat,Bharti,Bid,366.28,1
6,Andhra Pradesh,Bharti,No Bid,-,-
6,Karnataka,Bharti,No Bid,-,-
6,Tamil Nadu,Bharti,Bid,366.28,1
6,Kolkata,Bharti,Bid,137.34,1
6,Kerala,Bharti,Bid,135.99,3
6,Punjab,Bharti,No Bid,121.20,2
6,Haryana,Bharti,Bid,134.65,3
6,Uttar Pradesh (East),Bharti,Bid,137.34,1
6,Uttar Pradesh (West),Bharti,Bid,137.34,1
6,Rajasthan,Bharti,-,133.62,1
6,Madhya Pradesh,Bharti,No Bid,-,-
6,West Bengal,Bharti,-,121.20,2
6,Himachal Pradesh,Bharti,No Bid,30.00,3
6,Bihar,Bharti,No Bid,31.50,4
6,Orissa,Bharti,No Bid,30.00,3
6,Assam,Bharti,No Bid,30.00,1
6,North East,Bharti,No Bid,30.00,3
6,Jammu & Kashmir,Bharti,No Bid,30.00,4
6,Delhi,Etisalat,No Bid,-,-
6,Mumbai,Etisalat,Bid,366.28,3
6,Maharashtra,Etisalat,Bid,-,-
6,Gujarat,Etisalat,Bid,-,-
6,Andhra Pradesh,Etisalat,Bid,-,-
6,Karnataka,Etisalat,No Bid,-,-
6,Tamil Nadu,Etisalat,Bid,-,-
6,Kolkata,Etisalat,No Bid,-,-
6,Kerala,Etisalat,No Bid,-,-
6,Punjab,Etisalat,No Bid,-,-
6,Haryana,Etisalat,No Bid,-,-
6,Uttar Pradesh (East),Etisalat,No Bid,-,-
6,Uttar Pradesh (West),Etisalat,No Bid,-,-
6,Rajasthan,Etisalat,Bid,-,-
6,Madhya Pradesh,Etisalat,No Bid,-,-
6,West Bengal,Etisalat,No Bid,-,-
6,Himachal Pradesh,Etisalat,No Bid,-,-
6,Bihar,Etisalat,No Bid,-,-
6,Orissa,Etisalat,No Bid,-,-
6,Assam,Etisalat,No Bid,-,-
6,North East,Etisalat,No Bid,-,-
6,Jammu & Kashmir,Etisalat,No Bid,-,-
6,Delhi,Idea,No Bid,-,-
6,Mumbai,Idea,Bid,366.28,2
6,Maharashtra,Idea,No Bid,-,-
6,Gujarat,Idea,Bid,366.28,3
6,Andhra Pradesh,Idea,Bid,366.28,3
6,Karnataka,Idea,Bid,366.28,2
6,Tamil Nadu,Idea,Bid,366.28,3
6,Kolkata,Idea,No Bid,-,-
6,Kerala,Idea,No Bid,-,-
6,Punjab,Idea,No Bid,121.20,4
6,Haryana,Idea,-,134.65,1
6,Uttar Pradesh (East),Idea,Bid,137.34,2
6,Uttar Pradesh (West),Idea,No Bid,-,-
6,Rajasthan,Idea,Bid,-,-
6,Madhya Pradesh,Idea,Bid,134.95,3
6,West Bengal,Idea,No Bid,-,-
6,Himachal Pradesh,Idea,No Bid,30.00,2
6,Bihar,Idea,Bid,31.81,2
6,Orissa,Idea,No Bid,-,-
6,Assam,Idea,No Bid,-,-
6,North East,Idea,No Bid,-,-
6,Jammu & Kashmir,Idea,No Bid,-,-
6,Delhi,Reliance,No Bid,-,-
6,Mumbai,Reliance,No Bid,-,-
6,Maharashtra,Reliance,Bid,366.28,3
6,Gujarat,Reliance,No Bid,-,-
6,Andhra Pradesh,Reliance,No Bid,-,-
6,Karnataka,Reliance,No Bid,-,-
6,Tamil Nadu,Reliance,No Bid,-,-
6,Kolkata,Reliance,Bid,137.34,3
6,Kerala,Reliance,No Bid,-,-
6,Punjab,Reliance,No Bid,121.20,3
6,Haryana,Reliance,-,134.65,2
6,Uttar Pradesh (East),Reliance,Bid,137.34,3
6,Uttar Pradesh (West),Reliance,Bid,137.34,3
6,Rajasthan,Reliance,-,133.62,2
6,Madhya Pradesh,Reliance,No Bid,-,-
6,West Bengal,Reliance,-,121.20,3
6,Himachal Pradesh,Reliance,No Bid,30.00,4
6,Bihar,Reliance,No Bid,-,-
6,Orissa,Reliance,No Bid,30.00,2
6,Assam,Reliance,No Bid,30.00,3
6,North East,Reliance,No Bid,-,-
6,Jammu & Kashmir,Reliance,No Bid,30.00,3
6,Delhi,STel,No Bid,-,-
6,Mumbai,STel,No Bid,-,-
6,Maharashtra,STel,No Bid,-,-
6,Gujarat,STel,No Bid,-,-
6,Andhra Pradesh,STel,No Bid,-,-
6,Karnataka,STel,No Bid,-,-
6,Tamil Nadu,STel,No Bid,-,-
6,Kolkata,STel,No Bid,-,-
6,Kerala,STel,No Bid,-,-
6,Punjab,STel,No Bid,-,-
6,Haryana,STel,No Bid,-,-
6,Uttar Pradesh (East),STel,No Bid,-,-
6,Uttar Pradesh (West),STel,No Bid,-,-
6,Rajasthan,STel,No Bid,-,-
6,Madhya Pradesh,STel,No Bid,-,-
6,West Bengal,STel,No Bid,-,-
6,Himachal Pradesh,STel,-,30.30,1
6,Bihar,STel,No Bid,31.50,3
6,Orissa,STel,No Bid,30.00,1
6,Assam,STel,No Bid,30.00,2
6,North East,STel,-,30.30,1
6,Jammu & Kashmir,STel,No Bid,-,-
6,Delhi,Tata,Bid,377.02,1
6,Mumbai,Tata,No Bid,-,-
6,Maharashtra,Tata,No Bid,-,-
6,Gujarat,Tata,No Bid,-,-
6,Andhra Pradesh,Tata,No Bid,-,-
6,Karnataka,Tata,No Bid,362.66,3
6,Tamil Nadu,Tata,No Bid,-,-
6,Kolkata,Tata,No Bid,-,-
6,Kerala,Tata,Bid,135.99,1
6,Punjab,Tata,Bid,122.41,1
6,Haryana,Tata,No Bid,-,-
6,Uttar Pradesh (East),Tata,No Bid,-,-
6,Uttar Pradesh (West),Tata,No Bid,-,-
6,Rajasthan,Tata,No Bid,-,-
6,Madhya Pradesh,Tata,Bid,134.95,1
6,West Bengal,Tata,No Bid,-,-
6,Himachal Pradesh,Tata,No Bid,-,-
6,Bihar,Tata,-,31.81,1
6,Orissa,Tata,No Bid,-,-
6,Assam,Tata,No Bid,-,-
6,North East,Tata,No Bid,-,-
6,Jammu & Kashmir,Tata,No Bid,30.00,1
6,Delhi,Videocon,No Bid,-,-
6,Mumbai,Videocon,No Bid,-,-
6,Maharashtra,Videocon,No Bid,-,-
6,Gujarat,Videocon,No Bid,-,-
6,Andhra Pradesh,Videocon,No Bid,-,-
6,Karnataka,Videocon,No Bid,-,-
6,Tamil Nadu,Videocon,No Bid,-,-
6,Kolkata,Videocon,No Bid,-,-
6,Kerala,Videocon,No Bid,-,-
6,Punjab,Videocon,No Bid,-,-
6,Haryana,Videocon,No Bid,-,-
6,Uttar Pradesh (East),Videocon,No Bid,-,-
6,Uttar Pradesh (West),Videocon,No Bid,-,-
6,Rajasthan,Videocon,No Bid,-,-
6,Madhya Pradesh,Videocon,No Bid,-,-
6,West Bengal,Videocon,No Bid,-,-
6,Himachal Pradesh,Videocon,No Bid,-,-
6,Bihar,Videocon,No Bid,-,-
6,Orissa,Videocon,No Bid,-,-
6,Assam,Videocon,No Bid,-,-
6,North East,Videocon,No Bid,-,-
6,Jammu & Kashmir,Videocon,No Bid,-,-
6,Delhi,Vodafone,Bid,377.02,2
6,Mumbai,Vodafone,No Bid,-,-
6,Maharashtra,Vodafone,No Bid,-,-
6,Gujarat,Vodafone,No Bid,-,-
6,Andhra Pradesh,Vodafone,Bid,366.28,1
6,Karnataka,Vodafone,No Bid,-,-
6,Tamil Nadu,Vodafone,No Bid,-,-
6,Kolkata,Vodafone,No Bid,-,-
6,Kerala,Vodafone,Bid,135.99,2
6,Punjab,Vodafone,No Bid,-,-
6,Haryana,Vodafone,No Bid,-,-
6,Uttar Pradesh (East),Vodafone,No Bid,-,-
6,Uttar Pradesh (West),Vodafone,No Bid,-,-
6,Rajasthan,Vodafone,Bid,133.62,3
6,Madhya Pradesh,Vodafone,Bid,134.95,2
6,West Bengal,Vodafone,-,121.20,1
6,Himachal Pradesh,Vodafone,No Bid,-,-
6,Bihar,Vodafone,No Bid,-,-
6,Orissa,Vodafone,No Bid,-,-
6,Assam,Vodafone,No Bid,-,-
6,North East,Vodafone,No Bid,-,-
6,Jammu & Kashmir,Vodafone,No Bid,-,-
7,Delhi,Aircel,Bid,380.79,2
7,Mumbai,Aircel,No Bid,366.28,3
7,Maharashtra,Aircel,Bid,369.94,3
7,Gujarat,Aircel,Bid,369.94,2
7,Andhra Pradesh,Aircel,No Bid,-,-
7,Karnataka,Aircel,-,366.28,1
7,Tamil Nadu,Aircel,No Bid,-,-
7,Kolkata,Aircel,No Bid,-,-
7,Kerala,Aircel,Bid,137.34,1
7,Punjab,Aircel,No Bid,-,-
7,Haryana,Aircel,No Bid,-,-
7,Uttar Pradesh (East),Aircel,No Bid,-,-
7,Uttar Pradesh (West),Aircel,No Bid,-,-
7,Rajasthan,Aircel,No Bid,-,-
7,Madhya Pradesh,Aircel,No Bid,-,-
7,West Bengal,Aircel,No Bid,-,-
7,Himachal Pradesh,Aircel,No Bid,-,-
